id,cohort,freq,level,mag,phase
LGR5-3,Lgr5-DTR,8.5,10,NA,NA
LGR5-3,Lgr5-DTR,8.5,20,NA,NA
LGR5-3,Lgr5-DTR,8.5,30,NA,NA
LGR5-3,Lgr5-DTR,8.5,40,NA,NA
LGR5-3,Lgr5-DTR,8.5,50,NA,NA
LGR5-3,Lgr5-DTR,8.5,60,NA,NA
LGR5-3,Lgr5-DTR,8.5,70,0.999028054370573,-32.4000523076348
LGR5-3,Lgr5-DTR,8.5,80,1.56911036462038,-33.4552426384259
LGR5-3,Lgr5-DTR,9,10,NA,NA
LGR5-3,Lgr5-DTR,9,20,NA,NA
LGR5-3,Lgr5-DTR,9,30,NA,NA
LGR5-3,Lgr5-DTR,9,40,NA,NA
LGR5-3,Lgr5-DTR,9,50,NA,NA
LGR5-3,Lgr5-DTR,9,60,NA,NA
LGR5-3,Lgr5-DTR,9,70,0.716347012750233,-28.84985803517257
LGR5-3,Lgr5-DTR,9,80,1.11033097570543,-29.00291267087251
LGR5-3,Lgr5-DTR,9.5,10,NA,NA
LGR5-3,Lgr5-DTR,9.5,20,NA,NA
LGR5-3,Lgr5-DTR,9.5,30,NA,NA
LGR5-3,Lgr5-DTR,9.5,40,NA,NA
LGR5-3,Lgr5-DTR,9.5,50,NA,NA
LGR5-3,Lgr5-DTR,9.5,60,NA,NA
LGR5-3,Lgr5-DTR,9.5,70,NA,NA
LGR5-3,Lgr5-DTR,9.5,80,0.753122308626568,-32.63834419827862
LGR5-3,Lgr5-DTR,10,10,NA,NA
LGR5-3,Lgr5-DTR,10,20,NA,NA
LGR5-3,Lgr5-DTR,10,30,NA,NA
LGR5-3,Lgr5-DTR,10,40,NA,NA
LGR5-3,Lgr5-DTR,10,50,NA,NA
LGR5-3,Lgr5-DTR,10,60,NA,NA
LGR5-3,Lgr5-DTR,10,70,NA,NA
LGR5-3,Lgr5-DTR,10,80,NA,NA
LGR5-3,Lgr5-DTR,10.5,10,NA,NA
LGR5-3,Lgr5-DTR,10.5,20,NA,NA
LGR5-3,Lgr5-DTR,10.5,30,NA,NA
LGR5-3,Lgr5-DTR,10.5,40,NA,NA
LGR5-3,Lgr5-DTR,10.5,50,NA,NA
LGR5-3,Lgr5-DTR,10.5,60,NA,NA
LGR5-3,Lgr5-DTR,10.5,70,NA,NA
LGR5-3,Lgr5-DTR,10.5,80,NA,NA
LGR5-3,Lgr5-DTR,11,10,NA,NA
LGR5-3,Lgr5-DTR,11,20,NA,NA
LGR5-3,Lgr5-DTR,11,30,NA,NA
LGR5-3,Lgr5-DTR,11,40,NA,NA
LGR5-3,Lgr5-DTR,11,50,NA,NA
LGR5-3,Lgr5-DTR,11,60,NA,NA
LGR5-3,Lgr5-DTR,11,70,NA,NA
LGR5-3,Lgr5-DTR,11,80,NA,NA
LGR5-3,Lgr5-DTR,11.5,10,NA,NA
LGR5-3,Lgr5-DTR,11.5,20,NA,NA
LGR5-3,Lgr5-DTR,11.5,30,NA,NA
LGR5-3,Lgr5-DTR,11.5,40,NA,NA
LGR5-3,Lgr5-DTR,11.5,50,NA,NA
LGR5-3,Lgr5-DTR,11.5,60,NA,NA
LGR5-3,Lgr5-DTR,11.5,70,NA,NA
LGR5-3,Lgr5-DTR,11.5,80,NA,NA
LGR5-3,Lgr5-DTR,12,10,NA,NA
LGR5-3,Lgr5-DTR,12,20,NA,NA
LGR5-3,Lgr5-DTR,12,30,NA,NA
LGR5-3,Lgr5-DTR,12,40,NA,NA
LGR5-3,Lgr5-DTR,12,50,NA,NA
LGR5-3,Lgr5-DTR,12,60,NA,NA
LGR5-3,Lgr5-DTR,12,70,NA,NA
LGR5-3,Lgr5-DTR,12,80,NA,NA
LGR5-3,Lgr5-DTR,12.5,10,NA,NA
LGR5-3,Lgr5-DTR,12.5,20,NA,NA
LGR5-3,Lgr5-DTR,12.5,30,NA,NA
LGR5-3,Lgr5-DTR,12.5,40,NA,NA
LGR5-3,Lgr5-DTR,12.5,50,NA,NA
LGR5-3,Lgr5-DTR,12.5,60,NA,NA
LGR5-3,Lgr5-DTR,12.5,70,NA,NA
LGR5-3,Lgr5-DTR,12.5,80,NA,NA
LGR5-3,Lgr5-DTR,13,10,NA,NA
LGR5-3,Lgr5-DTR,13,20,NA,NA
LGR5-3,Lgr5-DTR,13,30,NA,NA
LGR5-3,Lgr5-DTR,13,40,NA,NA
LGR5-3,Lgr5-DTR,13,50,NA,NA
LGR5-3,Lgr5-DTR,13,60,NA,NA
LGR5-3,Lgr5-DTR,13,70,NA,NA
LGR5-3,Lgr5-DTR,13,80,NA,NA
LGR5-3,Lgr5-DTR,13.5,10,NA,NA
LGR5-3,Lgr5-DTR,13.5,20,NA,NA
LGR5-3,Lgr5-DTR,13.5,30,NA,NA
LGR5-3,Lgr5-DTR,13.5,40,NA,NA
LGR5-3,Lgr5-DTR,13.5,50,NA,NA
LGR5-3,Lgr5-DTR,13.5,60,NA,NA
LGR5-3,Lgr5-DTR,13.5,70,NA,NA
LGR5-3,Lgr5-DTR,13.5,80,NA,NA
LGR5-3,Lgr5-DTR,14,10,NA,NA
LGR5-3,Lgr5-DTR,14,20,NA,NA
LGR5-3,Lgr5-DTR,14,30,NA,NA
LGR5-3,Lgr5-DTR,14,40,NA,NA
LGR5-3,Lgr5-DTR,14,50,NA,NA
LGR5-3,Lgr5-DTR,14,60,NA,NA
LGR5-3,Lgr5-DTR,14,70,NA,NA
LGR5-3,Lgr5-DTR,14,80,NA,NA
LGR5-4,Lgr5-DTR,2,10,NA,NA
LGR5-4,Lgr5-DTR,2,20,NA,NA
LGR5-4,Lgr5-DTR,2,30,NA,NA
LGR5-4,Lgr5-DTR,2,40,NA,NA
LGR5-4,Lgr5-DTR,2,50,1.06926054239869,-0.5900858995457753
LGR5-4,Lgr5-DTR,2,60,2.99408324717496,-0.6827039872727134
LGR5-4,Lgr5-DTR,2,70,10.6782086382136,-0.7982114015781957
LGR5-4,Lgr5-DTR,2,80,31.1163672201916,-0.8479209257217478
LGR5-4,Lgr5-DTR,2.5,10,NA,NA
LGR5-4,Lgr5-DTR,2.5,20,NA,NA
LGR5-4,Lgr5-DTR,2.5,30,NA,NA
LGR5-4,Lgr5-DTR,2.5,40,NA,NA
LGR5-4,Lgr5-DTR,2.5,50,1.64123720505046,-1.5547929145123789
LGR5-4,Lgr5-DTR,2.5,60,5.61853589718169,-2.475992761718687
LGR5-4,Lgr5-DTR,2.5,70,18.4826877126679,-1.866562589317264
LGR5-4,Lgr5-DTR,2.5,80,58.3331348155005,-1.94509753146842
LGR5-4,Lgr5-DTR,3,10,NA,NA
LGR5-4,Lgr5-DTR,3,20,NA,NA
LGR5-4,Lgr5-DTR,3,30,NA,NA
LGR5-4,Lgr5-DTR,3,40,0.994899985096583,-3.869186107508894
LGR5-4,Lgr5-DTR,3,50,2.91481231807607,-3.756062678286957
LGR5-4,Lgr5-DTR,3,60,8.81548720585379,-3.8914019790460626
LGR5-4,Lgr5-DTR,3,70,26.6839450433737,-3.878967893673971
LGR5-4,Lgr5-DTR,3,80,93.9009069412044,-3.977848404535002
LGR5-4,Lgr5-DTR,3.5,10,NA,NA
LGR5-4,Lgr5-DTR,3.5,20,NA,NA
LGR5-4,Lgr5-DTR,3.5,30,NA,NA
LGR5-4,Lgr5-DTR,3.5,40,1.33494668313352,-4.980919969079922
LGR5-4,Lgr5-DTR,3.5,50,4.22395002049962,-5.940697644333123
LGR5-4,Lgr5-DTR,3.5,60,13.1393166452941,-5.958503259162858
LGR5-4,Lgr5-DTR,3.5,70,40.3508947165896,-5.944178827065114
LGR5-4,Lgr5-DTR,3.5,80,132.639952395271,-6.1503451332163745
LGR5-4,Lgr5-DTR,4,10,NA,NA
LGR5-4,Lgr5-DTR,4,20,NA,NA
LGR5-4,Lgr5-DTR,4,30,NA,NA
LGR5-4,Lgr5-DTR,4,40,1.88886648921312,-8.719563611756989
LGR5-4,Lgr5-DTR,4,50,6.08431386033555,-8.047874318527294
LGR5-4,Lgr5-DTR,4,60,18.7430197028546,-8.027316416293363
LGR5-4,Lgr5-DTR,4,70,53.243431118895,-8.866658414625679
LGR5-4,Lgr5-DTR,4,80,170.625503334048,-8.43090964370548
LGR5-4,Lgr5-DTR,4.5,10,NA,NA
LGR5-4,Lgr5-DTR,4.5,20,NA,NA
LGR5-4,Lgr5-DTR,4.5,30,NA,NA
LGR5-4,Lgr5-DTR,4.5,40,2.20403506055214,-11.24296657787175
LGR5-4,Lgr5-DTR,4.5,50,6.97927183520761,-11.215881310068704
LGR5-4,Lgr5-DTR,4.5,60,18.5545068564478,-11.126913585707662
LGR5-4,Lgr5-DTR,4.5,70,58.5309401654342,-11.278511741162369
LGR5-4,Lgr5-DTR,4.5,80,179.804016741753,-11.644629837312628
LGR5-4,Lgr5-DTR,5,10,NA,NA
LGR5-4,Lgr5-DTR,5,20,NA,NA
LGR5-4,Lgr5-DTR,5,30,NA,NA
LGR5-4,Lgr5-DTR,5,40,1.74923177388487,-13.3472120339557
LGR5-4,Lgr5-DTR,5,50,6.05128591375378,-13.734656805333117
LGR5-4,Lgr5-DTR,5,60,18.3641690227417,-13.671699158638113
LGR5-4,Lgr5-DTR,5,70,55.0082166130614,-13.872372051258465
LGR5-4,Lgr5-DTR,5,80,166.855090723881,-14.353778596624233
LGR5-4,Lgr5-DTR,5.5,10,NA,NA
LGR5-4,Lgr5-DTR,5.5,20,NA,NA
LGR5-4,Lgr5-DTR,5.5,30,0.838876682756462,-15.463434104973995
LGR5-4,Lgr5-DTR,5.5,40,2.00077777996007,-16.098894931745768
LGR5-4,Lgr5-DTR,5.5,50,5.92961794541428,-16.05963150364764
LGR5-4,Lgr5-DTR,5.5,60,12.8567502714164,-16.17025559173744
LGR5-4,Lgr5-DTR,5.5,70,43.5179447163717,-16.438461708697808
LGR5-4,Lgr5-DTR,5.5,80,127.555786497389,-17.010606785999443
LGR5-4,Lgr5-DTR,6,10,0.89251322223461,-14.414950624841474
LGR5-4,Lgr5-DTR,6,20,NA,NA
LGR5-4,Lgr5-DTR,6,30,0.75522294439101,-12.674509069153585
LGR5-4,Lgr5-DTR,6,40,2.06189216655828,-17.172485169390896
LGR5-4,Lgr5-DTR,6,50,4.8772750743378,-17.954848590285902
LGR5-4,Lgr5-DTR,6,60,12.3357658720188,-17.25785549687378
LGR5-4,Lgr5-DTR,6,70,42.23793390262,-18.117388830499102
LGR5-4,Lgr5-DTR,6,80,93.4139062652389,-18.81873143099141
LGR5-4,Lgr5-DTR,6.5,10,NA,NA
LGR5-4,Lgr5-DTR,6.5,20,0.74161164995519,-17.368587933408172
LGR5-4,Lgr5-DTR,6.5,30,1.15889890827557,-17.22315857487535
LGR5-4,Lgr5-DTR,6.5,40,1.27538064453686,-20.74173140880068
LGR5-4,Lgr5-DTR,6.5,50,3.25372012142508,-19.417967398579034
LGR5-4,Lgr5-DTR,6.5,60,9.55887030102691,-20.109654084235487
LGR5-4,Lgr5-DTR,6.5,70,24.3024381302083,-20.664594123702273
LGR5-4,Lgr5-DTR,6.5,80,51.2244702712942,-21.342360702782955
LGR5-4,Lgr5-DTR,7,10,NA,NA
LGR5-4,Lgr5-DTR,7,20,NA,NA
LGR5-4,Lgr5-DTR,7,30,NA,NA
LGR5-4,Lgr5-DTR,7,40,1.23661005892197,-23.22168642055032
LGR5-4,Lgr5-DTR,7,50,3.39450756749601,-23.77383505873657
LGR5-4,Lgr5-DTR,7,60,6.76085210237771,-23.454727894538408
LGR5-4,Lgr5-DTR,7,70,16.0972886915193,-23.325358004944952
LGR5-4,Lgr5-DTR,7,80,30.3924467894169,-23.448880832486974
LGR5-4,Lgr5-DTR,7.5,10,NA,NA
LGR5-4,Lgr5-DTR,7.5,20,NA,NA
LGR5-4,Lgr5-DTR,7.5,30,0.973789788880855,-22.01572429363289
LGR5-4,Lgr5-DTR,7.5,40,1.56569389827903,-25.971757955098617
LGR5-4,Lgr5-DTR,7.5,50,1.55784618707967,-25.690466075326455
LGR5-4,Lgr5-DTR,7.5,60,3.49630449612477,-23.583331140622516
LGR5-4,Lgr5-DTR,7.5,70,7.22865757291599,-26.38563219762523
LGR5-4,Lgr5-DTR,7.5,80,12.2057109765342,-26.154989328429643
LGR5-4,Lgr5-DTR,8,10,NA,NA
LGR5-4,Lgr5-DTR,8,20,NA,NA
LGR5-4,Lgr5-DTR,8,30,NA,NA
LGR5-4,Lgr5-DTR,8,40,1.28730957728439,-30.096648902372504
LGR5-4,Lgr5-DTR,8,50,1.24077215958876,-29.916989931675214
LGR5-4,Lgr5-DTR,8,60,1.90073662596515,-29.11978687471632
LGR5-4,Lgr5-DTR,8,70,3.7936911268244,-29.048903317728502
LGR5-4,Lgr5-DTR,8,80,7.03910211107551,-29.399190013335943
LGR5-4,Lgr5-DTR,8.5,10,NA,NA
LGR5-4,Lgr5-DTR,8.5,20,NA,NA
LGR5-4,Lgr5-DTR,8.5,30,NA,NA
LGR5-4,Lgr5-DTR,8.5,40,NA,NA
LGR5-4,Lgr5-DTR,8.5,50,1.16901605199998,-34.678331095221296
LGR5-4,Lgr5-DTR,8.5,60,1.58747598705868,-33.687187680005955
LGR5-4,Lgr5-DTR,8.5,70,1.4015132407550701,-32.635789642251154
LGR5-4,Lgr5-DTR,8.5,80,2.14809367856496,-33.458776980550454
LGR5-4,Lgr5-DTR,9,10,NA,NA
LGR5-4,Lgr5-DTR,9,20,NA,NA
LGR5-4,Lgr5-DTR,9,30,NA,NA
LGR5-4,Lgr5-DTR,9,40,NA,NA
LGR5-4,Lgr5-DTR,9,50,NA,NA
LGR5-4,Lgr5-DTR,9,60,0.782342436323155,-37.250986317754545
LGR5-4,Lgr5-DTR,9,70,1.41482105941236,-36.620072454177
LGR5-4,Lgr5-DTR,9,80,1.41968833117417,-37.60614406032159
LGR5-4,Lgr5-DTR,9.5,10,NA,NA
LGR5-4,Lgr5-DTR,9.5,20,NA,NA
LGR5-4,Lgr5-DTR,9.5,30,NA,NA
LGR5-4,Lgr5-DTR,9.5,40,NA,NA
LGR5-4,Lgr5-DTR,9.5,50,NA,NA
LGR5-4,Lgr5-DTR,9.5,60,NA,NA
LGR5-4,Lgr5-DTR,9.5,70,0.74710918294347906,-40.590804223702115
LGR5-4,Lgr5-DTR,9.5,80,1.43335968178036,-40.066719151337985
LGR5-4,Lgr5-DTR,10,10,NA,NA
LGR5-4,Lgr5-DTR,10,20,NA,NA
LGR5-4,Lgr5-DTR,10,30,NA,NA
LGR5-4,Lgr5-DTR,10,40,NA,NA
LGR5-4,Lgr5-DTR,10,50,NA,NA
LGR5-4,Lgr5-DTR,10,60,NA,NA
LGR5-4,Lgr5-DTR,10,70,NA,NA
LGR5-4,Lgr5-DTR,10,80,NA,NA
LGR5-4,Lgr5-DTR,10.5,10,0.711629878992453,-23.78333687063807
LGR5-4,Lgr5-DTR,10.5,20,NA,NA
LGR5-4,Lgr5-DTR,10.5,30,NA,NA
LGR5-4,Lgr5-DTR,10.5,40,NA,NA
LGR5-4,Lgr5-DTR,10.5,50,NA,NA
LGR5-4,Lgr5-DTR,10.5,60,NA,NA
LGR5-4,Lgr5-DTR,10.5,70,NA,NA
LGR5-4,Lgr5-DTR,10.5,80,NA,NA
LGR5-4,Lgr5-DTR,11,10,NA,NA
LGR5-4,Lgr5-DTR,11,20,NA,NA
LGR5-4,Lgr5-DTR,11,30,NA,NA
LGR5-4,Lgr5-DTR,11,40,NA,NA
LGR5-4,Lgr5-DTR,11,50,NA,NA
LGR5-4,Lgr5-DTR,11,60,NA,NA
LGR5-4,Lgr5-DTR,11,70,NA,NA
LGR5-4,Lgr5-DTR,11,80,NA,NA
LGR5-4,Lgr5-DTR,11.5,10,NA,NA
LGR5-4,Lgr5-DTR,11.5,20,NA,NA
LGR5-4,Lgr5-DTR,11.5,30,1.14572460185331,-31.718112551965323
LGR5-4,Lgr5-DTR,11.5,40,NA,NA
LGR5-4,Lgr5-DTR,11.5,50,NA,NA
LGR5-4,Lgr5-DTR,11.5,60,0.984612719158701,-41.33103429522081
LGR5-4,Lgr5-DTR,11.5,70,NA,NA
LGR5-4,Lgr5-DTR,11.5,80,NA,NA
LGR5-4,Lgr5-DTR,12,10,NA,NA
LGR5-4,Lgr5-DTR,12,20,NA,NA
LGR5-4,Lgr5-DTR,12,30,NA,NA
LGR5-4,Lgr5-DTR,12,40,NA,NA
LGR5-4,Lgr5-DTR,12,50,NA,NA
LGR5-4,Lgr5-DTR,12,60,NA,NA
LGR5-4,Lgr5-DTR,12,70,NA,NA
LGR5-4,Lgr5-DTR,12,80,NA,NA
LGR5-4,Lgr5-DTR,12.5,10,NA,NA
LGR5-4,Lgr5-DTR,12.5,20,NA,NA
LGR5-4,Lgr5-DTR,12.5,30,NA,NA
LGR5-4,Lgr5-DTR,12.5,40,NA,NA
LGR5-4,Lgr5-DTR,12.5,50,NA,NA
LGR5-4,Lgr5-DTR,12.5,60,NA,NA
LGR5-4,Lgr5-DTR,12.5,70,NA,NA
LGR5-4,Lgr5-DTR,12.5,80,NA,NA
LGR5-4,Lgr5-DTR,13,10,NA,NA
LGR5-4,Lgr5-DTR,13,20,NA,NA
LGR5-4,Lgr5-DTR,13,30,NA,NA
LGR5-4,Lgr5-DTR,13,40,NA,NA
LGR5-4,Lgr5-DTR,13,50,NA,NA
LGR5-4,Lgr5-DTR,13,60,NA,NA
LGR5-4,Lgr5-DTR,13,70,NA,NA
LGR5-4,Lgr5-DTR,13,80,NA,NA
LGR5-4,Lgr5-DTR,13.5,10,NA,NA
LGR5-4,Lgr5-DTR,13.5,20,NA,NA
LGR5-4,Lgr5-DTR,13.5,30,NA,NA
LGR5-4,Lgr5-DTR,13.5,40,0.793655479996394,-32.69345996344484
LGR5-4,Lgr5-DTR,13.5,50,NA,NA
LGR5-4,Lgr5-DTR,13.5,60,NA,NA
LGR5-4,Lgr5-DTR,13.5,70,NA,NA
LGR5-4,Lgr5-DTR,13.5,80,NA,NA
LGR5-4,Lgr5-DTR,14,10,NA,NA
LGR5-4,Lgr5-DTR,14,20,NA,NA
LGR5-4,Lgr5-DTR,14,30,NA,NA
LGR5-4,Lgr5-DTR,14,40,NA,NA
LGR5-4,Lgr5-DTR,14,50,NA,NA
LGR5-4,Lgr5-DTR,14,60,NA,NA
LGR5-4,Lgr5-DTR,14,70,NA,NA
LGR5-4,Lgr5-DTR,14,80,NA,NA
LGR5-5,Lgr5-DTR,2,10,NA,NA
LGR5-5,Lgr5-DTR,2,20,NA,NA
LGR5-5,Lgr5-DTR,2,30,NA,NA
LGR5-5,Lgr5-DTR,2,40,NA,NA
LGR5-5,Lgr5-DTR,2,50,1.52886017227518,-0.20878602957083017
LGR5-5,Lgr5-DTR,2,60,4.69675136030972,-1.2628014842533806
LGR5-5,Lgr5-DTR,2,70,13.7264714503579,-1.0657482624346166
LGR5-5,Lgr5-DTR,2,80,51.6353043435225,-1.2081557735275297
LGR5-5,Lgr5-DTR,2.5,10,NA,NA
LGR5-5,Lgr5-DTR,2.5,20,NA,NA
LGR5-5,Lgr5-DTR,2.5,30,NA,NA
LGR5-5,Lgr5-DTR,2.5,40,NA,NA
LGR5-5,Lgr5-DTR,2.5,50,2.02410389315334,-2.0806684747725916
LGR5-5,Lgr5-DTR,2.5,60,5.72026918556536,-2.131450816573379
LGR5-5,Lgr5-DTR,2.5,70,18.9252595595852,-2.158635483671462
LGR5-5,Lgr5-DTR,2.5,80,73.5800431234309,-2.3370800988589355
LGR5-5,Lgr5-DTR,3,10,NA,NA
LGR5-5,Lgr5-DTR,3,20,NA,NA
LGR5-5,Lgr5-DTR,3,30,NA,NA
LGR5-5,Lgr5-DTR,3,40,1.16602481081768,-4.056289691631276
LGR5-5,Lgr5-DTR,3,50,3.49397703911545,-3.994282697402047
LGR5-5,Lgr5-DTR,3,60,10.0469474368657,-4.059096910205314
LGR5-5,Lgr5-DTR,3,70,38.0189413821073,-4.193018988776183
LGR5-5,Lgr5-DTR,3,80,133.448165872525,-4.4735849125058484
LGR5-5,Lgr5-DTR,3.5,10,NA,NA
LGR5-5,Lgr5-DTR,3.5,20,NA,NA
LGR5-5,Lgr5-DTR,3.5,30,NA,NA
LGR5-5,Lgr5-DTR,3.5,40,1.7829591436583,-5.992658738730691
LGR5-5,Lgr5-DTR,3.5,50,5.23791233695213,-6.146676997234067
LGR5-5,Lgr5-DTR,3.5,60,15.6337527103957,-6.235233194243478
LGR5-5,Lgr5-DTR,3.5,70,55.4904044788822,-6.519070387543683
LGR5-5,Lgr5-DTR,3.5,80,184.273704162251,-6.860586346976773
LGR5-5,Lgr5-DTR,4,10,NA,NA
LGR5-5,Lgr5-DTR,4,20,NA,NA
LGR5-5,Lgr5-DTR,4,30,NA,NA
LGR5-5,Lgr5-DTR,4,40,2.44217838279797,-8.98989297695888
LGR5-5,Lgr5-DTR,4,50,7.24761507677145,-8.741465649687536
LGR5-5,Lgr5-DTR,4,60,24.2064979640102,-8.840982359045345
LGR5-5,Lgr5-DTR,4,70,86.7809743894896,-9.337750837088825
LGR5-5,Lgr5-DTR,4,80,264.725967032246,-8.85538969376101
LGR5-5,Lgr5-DTR,4.5,10,NA,NA
LGR5-5,Lgr5-DTR,4.5,20,NA,NA
LGR5-5,Lgr5-DTR,4.5,30,1.25294584173114,-10.60153890999656
LGR5-5,Lgr5-DTR,4.5,40,3.24532136902703,-10.766253935476506
LGR5-5,Lgr5-DTR,4.5,50,9.13400431528803,-10.876249106195171
LGR5-5,Lgr5-DTR,4.5,60,25.5027919625798,-11.01104823368179
LGR5-5,Lgr5-DTR,4.5,70,88.9076444850805,-11.46879268714107
LGR5-5,Lgr5-DTR,4.5,80,277.003470231391,-11.892779496505264
LGR5-5,Lgr5-DTR,5,10,NA,NA
LGR5-5,Lgr5-DTR,5,20,NA,NA
LGR5-5,Lgr5-DTR,5,30,1.40778243287281,-13.377710113312473
LGR5-5,Lgr5-DTR,5,40,3.85707045941724,-13.49568882950201
LGR5-5,Lgr5-DTR,5,50,9.35413659061915,-13.54889823783878
LGR5-5,Lgr5-DTR,5,60,28.8745264131246,-13.728255264731049
LGR5-5,Lgr5-DTR,5,70,82.8342583780775,-14.41652537263551
LGR5-5,Lgr5-DTR,5,80,243.258453529261,-14.997117491363351
LGR5-5,Lgr5-DTR,5.5,10,NA,NA
LGR5-5,Lgr5-DTR,5.5,20,NA,NA
LGR5-5,Lgr5-DTR,5.5,30,1.51990239312839,-15.997319979950545
LGR5-5,Lgr5-DTR,5.5,40,4.01995910976903,-16.147183378238047
LGR5-5,Lgr5-DTR,5.5,50,9.54883233479289,-16.159729786008096
LGR5-5,Lgr5-DTR,5.5,60,24.0831483541892,-16.385505988787752
LGR5-5,Lgr5-DTR,5.5,70,61.4719751881124,-17.18125581905708
LGR5-5,Lgr5-DTR,5.5,80,176.329511343557,-17.13197433632882
LGR5-5,Lgr5-DTR,6,10,NA,NA
LGR5-5,Lgr5-DTR,6,20,NA,NA
LGR5-5,Lgr5-DTR,6,30,1.69364313781107,-18.096795854556465
LGR5-5,Lgr5-DTR,6,40,4.41296845253396,-18.148602654566016
LGR5-5,Lgr5-DTR,6,50,8.93344676134042,-18.62347212821998
LGR5-5,Lgr5-DTR,6,60,20.3762616157141,-18.26844347023479
LGR5-5,Lgr5-DTR,6,70,42.8834629179256,-19.057631391287934
LGR5-5,Lgr5-DTR,6,80,99.0917018477776,-19.823117796191525
LGR5-5,Lgr5-DTR,6.5,10,NA,NA
LGR5-5,Lgr5-DTR,6.5,20,0.756315111587836,-20.78080063780012
LGR5-5,Lgr5-DTR,6.5,30,1.96609925243078,-20.921680764567153
LGR5-5,Lgr5-DTR,6.5,40,4.077377275014,-21.042722906053548
LGR5-5,Lgr5-DTR,6.5,50,8.24487173876596,-20.9708617096525
LGR5-5,Lgr5-DTR,6.5,60,16.7918437218207,-20.79968535682116
LGR5-5,Lgr5-DTR,6.5,70,30.2236676868896,-21.53326473156582
LGR5-5,Lgr5-DTR,6.5,80,63.7825763449654,-22.5796789233196
LGR5-5,Lgr5-DTR,7,10,NA,NA
LGR5-5,Lgr5-DTR,7,20,NA,NA
LGR5-5,Lgr5-DTR,7,30,2.44053974513799,-24.34547531030089
LGR5-5,Lgr5-DTR,7,40,4.75789321072484,-24.14736298939908
LGR5-5,Lgr5-DTR,7,50,7.67762682549289,-23.674345330769043
LGR5-5,Lgr5-DTR,7,60,12.5578595545403,-23.545275670187156
LGR5-5,Lgr5-DTR,7,70,21.4915419954883,-24.108186450818053
LGR5-5,Lgr5-DTR,7,80,31.8977940482321,-25.25473439803097
LGR5-5,Lgr5-DTR,7.5,10,NA,NA
LGR5-5,Lgr5-DTR,7.5,20,0.904931559233458,-27.087319719585153
LGR5-5,Lgr5-DTR,7.5,30,2.09798830361275,-23.94094596309199
LGR5-5,Lgr5-DTR,7.5,40,4.26035427478936,-26.85571182811636
LGR5-5,Lgr5-DTR,7.5,50,6.27968582003889,-26.41341076009358
LGR5-5,Lgr5-DTR,7.5,60,9.89126194212189,-25.82331867824886
LGR5-5,Lgr5-DTR,7.5,70,10.8036704411385,-26.086322425908808
LGR5-5,Lgr5-DTR,7.5,80,21.8913082446661,-27.296871007298652
LGR5-5,Lgr5-DTR,8,10,NA,NA
LGR5-5,Lgr5-DTR,8,20,NA,NA
LGR5-5,Lgr5-DTR,8,30,2.09350291609318,-30.97711462115899
LGR5-5,Lgr5-DTR,8,40,3.50924337473434,-30.72864988407244
LGR5-5,Lgr5-DTR,8,50,4.43624844209501,-29.924127001046784
LGR5-5,Lgr5-DTR,8,60,4.04754039157902,-28.04061393597589
LGR5-5,Lgr5-DTR,8,70,8.78890706016639,-29.369387918483252
LGR5-5,Lgr5-DTR,8,80,13.1003575830802,-30.312034726738524
LGR5-5,Lgr5-DTR,8.5,10,NA,NA
LGR5-5,Lgr5-DTR,8.5,20,NA,NA
LGR5-5,Lgr5-DTR,8.5,30,1.1139211129628,-35.54242019024307
LGR5-5,Lgr5-DTR,8.5,40,3.60879139547067,-35.78011560820244
LGR5-5,Lgr5-DTR,8.5,50,2.86659998523917,-34.337923221298595
LGR5-5,Lgr5-DTR,8.5,60,3.66490995002408,-33.52142723236773
LGR5-5,Lgr5-DTR,8.5,70,4.58339675006332,-33.12110080923783
LGR5-5,Lgr5-DTR,8.5,80,4.49861700136673,-31.8028850578396
LGR5-5,Lgr5-DTR,9,10,NA,NA
LGR5-5,Lgr5-DTR,9,20,NA,NA
LGR5-5,Lgr5-DTR,9,30,NA,NA
LGR5-5,Lgr5-DTR,9,40,0.940493852037108,-29.27244057374548
LGR5-5,Lgr5-DTR,9,50,1.44130250728616,-28.411775503399028
LGR5-5,Lgr5-DTR,9,60,1.75920933436194,-27.81340177223103
LGR5-5,Lgr5-DTR,9,70,1.7321267414934,-27.488879972776303
LGR5-5,Lgr5-DTR,9,80,2.14317932731859,-28.76454961129418
LGR5-5,Lgr5-DTR,9.5,10,NA,NA
LGR5-5,Lgr5-DTR,9.5,20,NA,NA
LGR5-5,Lgr5-DTR,9.5,30,NA,NA
LGR5-5,Lgr5-DTR,9.5,40,NA,NA
LGR5-5,Lgr5-DTR,9.5,50,NA,NA
LGR5-5,Lgr5-DTR,9.5,60,NA,NA
LGR5-5,Lgr5-DTR,9.5,70,0.875454045130143,-32.647574188530484
LGR5-5,Lgr5-DTR,9.5,80,1.1559200421916,-33.505908647230406
LGR5-5,Lgr5-DTR,10,10,NA,NA
LGR5-5,Lgr5-DTR,10,20,NA,NA
LGR5-5,Lgr5-DTR,10,30,NA,NA
LGR5-5,Lgr5-DTR,10,40,NA,NA
LGR5-5,Lgr5-DTR,10,50,NA,NA
LGR5-5,Lgr5-DTR,10,60,NA,NA
LGR5-5,Lgr5-DTR,10,70,NA,NA
